district_id,regency_id,name
1408603,1408,"LAMBU KIBANG"
1408604,1408,"TULANG BAWANG TENGAH"
1408605,1408,"TULANG BAWANG UDIK"
1408606,1408,TUMIJAJAR
1408607,1408,"WAY KENANGA"
1408608,1408,BAHUGA
1408609,1408,BANJIT
1408610,1408,BARADATU
1408611,1408,"BLAMBANGAN UMPU"
1408612,1408,"BUAY BAHUGA"
1408613,1408,"GUNUNG LABUHAN"
1408614,1408,KASUI
1408615,1408,"NEGARA BATIN"
1408616,1408,"NEGERI AGUNG"
1408617,1408,"NEGERI BESAR"
1408618,1408,"PAKUAN RATU"
1408619,1408,"REBANG TANGKAS"
1408620,1408,"WAY TUBA"
1408621,1408,"AIR BUAYA"
1408622,1408,BATABUAL
1408623,1408,"FENA LEISELA"
1408624,1408,LILIALY
1408625,1408,"LOLONG GUBA"
1408626,1408,NAMLEA
1408627,1408,"TELUK KAIELY"
1408628,1408,WAEAPO
1408629,1408,WAELATA
1408630,1408,WAPLAU
1408631,1408,"FENA FAFAN"
1408632,1408,"KEPALA MADAN"
1408633,1408,LEKSULA
1408634,1408,NAMROLE
1408635,1408,WAESAMA
1408636,1408,"ARU SELATAN"
1408637,1408,"ARU SELATAN TIMUR"
1408638,1408,"ARU SELATAN UTARA"
1408639,1408,"ARU TENGAH"
1408640,1408,"ARU TENGAH SELATAN"
1408641,1408,"ARU TENGAH TIMUR"
1408642,1408,"ARU UTARA"
1408643,1408,"ARU UTARA TIMUR BATULEY"
1408644,1408,"PULAU-PULAU ARU"
1408645,1408,SIR-SIR
1408646,1408,BAGUALA
1408647,1408,"LEITIMUR SELATAN"
1408648,1408,NUSANIWE
1408649,1408,SIRIMAU
1408650,1408,"TELUK AMBON"
1408651,1408,"KUR SELATAN"
1408652,1408,"PULAU DULLAH SELATAN"
1408653,1408,"PULAU DULLAH UTARA"
1408654,1408,"PULAU-PULAU KUR"
1408655,1408,"TAYANDO TAM"
1408656,1408,DAMER
1408657,1408,"DAWELOR DAWERA"
1408658,1408,"KEPULAUAN ROMANG"
1408659,1408,"KISAR UTARA"
1408660,1408,"MNDONA HIERA"
1408661,1408,"MOA LAKOR"
1408662,1408,"PULAU LAKOR"
1408663,1408,"PULAU LETI"
1408664,1408,"PULAU MASELA"
1408665,1408,"PULAU WETANG"
1408666,1408,"PULAU-PULAU BABAR"
1408667,1408,"PULAU-PULAU BABAR TIMUR"
1408668,1408,"PULAU-PULAU TERSELATAN"
1408669,1408,WETAR
1408670,1408,"WETAR BARAT"
1408671,1408,"WETAR TIMUR"
1408672,1408,"WETAR UTARA"
1408673,1408,AMAHAI
1408674,1408,BANDA
1408675,1408,"KOTA MASOHI"
1408676,1408,LEIHITU
1408677,1408,"LEIHITU BARAT"
1408678,1408,"NUSA LAUT"
1408679,1408,"PULAU HARUKU"
1408680,1408,SALAHUTU
1408681,1408,SAPARUA
1408682,1408,"SAPARUA TIMUR"
1408683,1408,"SERAM UTARA"
1408684,1408,"SERAM UTARA BARAT"
1408685,1408,"SERAM UTARA TIMUR KOBI"
1408686,1408,"SERAM UTARA TIMUR SETI"
1408687,1408,TEHORU
1408688,1408,"TELUK ELPAPUTIH"
1408689,1408,TELUTIH
1408690,1408,"TEON NILA SERUA"
1408691,1408,"HOAT SORBAY"
1408692,1408,"KEI BESAR"
1408693,1408,"KEI BESAR SELATAN"
1408694,1408,"KEI BESAR SELATAN BARAT"
1408695,1408,"KEI BESAR UTARA BARAT"
1408696,1408,"KEI BESAR UTARA TIMUR"
1408697,1408,"KEI KECIL"
1408698,1408,"KEI KECIL BARAT"
1408699,1408,"KEI KECIL TIMUR"
1408700,1408,"KEI KECIL TIMUR SELATAN"
1408701,1408,MANYEUW
1408702,1408,KORMOMOLIN
1408703,1408,"MOLU MARU"
1408704,1408,NIRUNMAS
1408705,1408,SELARU
1408706,1408,"TANIMBAR SELATAN"
1408707,1408,"TANIMBAR UTARA"
1408708,1408,"WER MAKTIAN"
1408709,1408,"WER TAMRIAN"
1408710,1408,"WUAR LABOBAR"
1408711,1408,YARU
1408712,1408,AMALATU
1408713,1408,ELPAPUTIH
1408714,1408,HUAMUAL
1408715,1408,"HUAMUAL BELAKANG"
1408716,1408,INAMOSOL
1408717,1408,KAIRATU
1408718,1408,"KAIRATU BARAT"
1408719,1408,"KEPULAUAN MANIPA"
1408720,1408,"SERAM BARAT"
1408721,1408,TANIWEL
1408722,1408,"TANIWEL TIMUR"
1408723,1408,BULA
1408724,1408,"BULA BARAT"
1408725,1408,"GOROM TIMUR"
1408726,1408,"KIAN DARAT"
1408727,1408,KILMURY
1408728,1408,"PULAU GORONG"
1408729,1408,"PULAU PANJANG"
1408730,1408,"SERAM TIMUR"
1408731,1408,"SIRITAUN WIDA TIMUR"
1408732,1408,SIWALALAT
1408733,1408,"TELUK WARU"
1408734,1408,TEOR
1408735,1408,"TUTUK TOLU"
1408736,1408,WAKATE
1408737,1408,WERINAMA
1408738,1408,IBU
1408739,1408,"IBU SELATAN"
1408740,1408,"IBU UTARA"
1408741,1408,JAILOLO
1408742,1408,"JAILOLO SELATAN"
1408743,1408,LOLODA
1408744,1408,SAHU
1408745,1408,"SAHU TIMUR"
1408746,1408,BACAN
1408747,1408,"BACAN BARAT"
1408748,1408,"BACAN BARAT UTARA"
1408749,1408,"BACAN SELATAN"
1408750,1408,"BACAN TIMUR"
1408751,1408,"BACAN TIMUR SELATAN"
1408752,1408,"BACAN TIMUR TENGAH"
1408753,1408,"GANE BARAT"
1408754,1408,"GANE BARAT SELATAN"
1408755,1408,"GANE BARAT UTARA"
1408756,1408,"GANE TIMUR"
1408757,1408,"GANE TIMUR SELATAN"
1408758,1408,"GANE TIMUR TENGAH"
1408759,1408,"KASIRUTA BARAT"
1408760,1408,"KASIRUTA TIMUR"
1408761,1408,KAYOA
1408762,1408,"KAYOA BARAT"
1408763,1408,"KAYOA SELATAN"
1408764,1408,"KAYOA UTARA"
1408765,1408,"KEPULAUAN BOTANGLOMANG"
1408766,1408,"KEPULAUAN JORONGA"
1408767,1408,"MAKIAN BARAT"
1408768,1408,"MANDIOLI SELATAN"
1408769,1408,"MANDIOLI UTARA"
1408770,1408,OBI
1408771,1408,"OBI BARAT"
1408772,1408,"OBI SELATAN"
1408773,1408,"OBI TIMUR"
1408774,1408,"OBI UTARA"
1408775,1408,"PULAU MAKIAN"
1408776,1408,PATANI
1408777,1408,"PATANI BARAT"
1408778,1408,"PATANI TIMUR"
1408779,1408,"PATANI UTARA"
1408780,1408,"PULAU GEBE"
1408781,1408,WEDA
1408782,1408,"WEDA SELATAN"
1408783,1408,"WEDA TENGAH"
1408784,1408,"WEDA TIMUR"
1408785,1408,"WEDA UTARA"
1408786,1408,"KOTA MABA"
1408787,1408,MABA
1408788,1408,"MABA SELATAN"
1408789,1408,"MABA TENGAH"
1408790,1408,"MABA UTARA"
1408791,1408,WASILE
1408792,1408,"WASILE SELATAN"
1408793,1408,"WASILE TENGAH"
1408794,1408,"WASILE TIMUR"
1408795,1408,"WASILE UTARA"
1408796,1408,GALELA
1408797,1408,"GALELA BARAT"
1408798,1408,"GALELA SELATAN"
1408799,1408,"GALELA UTARA"
1408800,1408,KAO
1408801,1408,"KAO BARAT"
1408802,1408,"KAO TELUK"
1408803,1408,"KAO UTARA"
1408804,1408,"LOLODA KEPULAUAN"
1408805,1408,"LOLODA UTARA"
1408806,1408,MALIFUT
1408807,1408,TOBELO
1408808,1408,"TOBELO BARAT"
1408809,1408,"TOBELO SELATAN"
1408810,1408,"TOBELO TENGAH"
1408811,1408,"TOBELO TIMUR"
1408812,1408,"TOBELO UTARA"
1408813,1408,"MANGOLI BARAT"
1408814,1408,"MANGOLI SELATAN"
1408815,1408,"MANGOLI TENGAH"
1408816,1408,"MANGOLI TIMUR"
1408817,1408,"MANGOLI UTARA"
1408818,1408,"MANGOLI UTARA TIMUR"
1408819,1408,SANANA
1408820,1408,"SANANA UTARA"
1408821,1408,"SULABESI BARAT"
1408822,1408,"SULABESI SELATAN"
1408823,1408,"SULABESI TENGAH"
1408824,1408,"SULABESI TIMUR"
1408825,1408,"KOTA TERNATE SELATAN"
1408826,1408,"KOTA TERNATE TENGAH"
1408827,1408,"KOTA TERNATE UTARA"
1408828,1408,"PULAU BATANG DUA"
1408829,1408,"PULAU HIRI"
1408830,1408,"PULAU MOTI"
1408831,1408,"PULAU TERNATE"
1408832,1408,OBA
1408833,1408,"OBA SELATAN"
1408834,1408,"OBA TENGAH"
1408835,1408,"OBA UTARA"
1408836,1408,TIDORE
1408837,1408,"TIDORE SELATAN"
1408838,1408,"TIDORE TIMUR"
1408839,1408,"TIDORE UTARA"
1408840,1408,"MOROTAI JAYA"
1408841,1408,"MOROTAI SELATAN"
1408842,1408,"MOROTAI SELATAN BARAT"
1408843,1408,"MOROTAI TIMUR"
1408844,1408,"MOROTAI UTARA"
1408845,1408,LEDE
1408846,1408,TABONA
1408847,1408,"TALIABU BARAT"
1408848,1408,"TALIABU BARAT LAUT"
1408849,1408,"TALIABU SELATAN"
1408850,1408,"TALIABU TIMUR"
1408851,1408,"TALIABU TIMUR SELATAN"
1408852,1408,"TALIABU UTARA"
1408853,1408,AMBALAWI
1408854,1408,BELO
1408855,1408,BOLO
1408856,1408,DONGGO
1408857,1408,LAMBITU
1408858,1408,LAMBU
1408859,1408,LANGGUDU
1408860,1408,MADAPANGGA
1408861,1408,MONTA
1408862,1408,PALIBELO
1408863,1408,PARADO
1408864,1408,SANGGAR
1408865,1408,SAPE
1408866,1408,SOROMANDI
1408867,1408,TAMBORA
1408868,1408,WAWO
1408869,1408,WERA
1408870,1408,WOHA
1408871,1408,DOMPU
1408872,1408,HU'U
1408873,1408,KEMPO
1408874,1408,KILO
1408875,1408,MANGGELEWA
1408876,1408,PAJO
1408877,1408,PEKAT
1408878,1408,WOJA
1408879,1408,ASAKOTA
1408880,1408,MPUNDA
1408881,1408,RABA
1408882,1408,"RASANAE BARAT"
1408883,1408,"RASANAE TIMUR"
1408884,1408,AMPENAN
1408885,1408,CAKRANEGARA
1408886,1408,MATARAM
1408887,1408,SANDUBAYA
1408888,1408,SEKARBELA
1408889,1408,SELAPARANG
1408890,1408,"BATU LAYAR"
1408891,1408,GERUNG
1408892,1408,GUNUNGSARI
1408893,1408,LABUAPI
1408894,1408,LEMBAR
1408895,1408,LINGSAR
1408896,1408,NARMADA
1408897,1408,SEKOTONG
1408898,1408,BATUKLIANG
1408899,1408,"BATUKLIANG UTARA"
1408900,1408,JANAPRIA
1408901,1408,JONGGAT
1408902,1408,KOPANG
1408903,1408,PRAYA
1408904,1408,"PRAYA BARAT"
1408905,1408,"PRAYA BARAT DAYA"
1408906,1408,"PRAYA TENGAH"
1408907,1408,"PRAYA TIMUR"
1408908,1408,PRINGGARATA
1408909,1408,PUJUT
1408910,1408,AIKMEL
1408911,1408,JEROWARU
1408912,1408,KERUAK
1408913,1408,"LABUHAN HAJI"
1408914,1408,MASBAGIK
1408915,1408,"MONTONG GADING"
1408916,1408,PRINGGABAYA
1408917,1408,PRINGGASELA
1408918,1408,SAKRA
1408919,1408,"SAKRA BARAT"
1408920,1408,"SAKRA TIMUR"
1408921,1408,SAMBELIA
1408922,1408,SELONG
1408923,1408,SEMBALUN
1408924,1408,SIKUR
1408925,1408,SUKAMULIA
1408926,1408,SURALAGA
1408927,1408,SUWELA
1408928,1408,TERARA
1408929,1408,WANASABA
1408930,1408,GANGGA
1408931,1408,KAYANGAN
1408932,1408,PEMENANG
1408933,1408,ALAS
1408934,1408,"ALAS BARAT"
1408935,1408,"BATU LANTEH"
1408936,1408,BUER
1408937,1408,EMPANG
1408938,1408,LABANGKA
1408939,1408,"LABUHAN BADAS"
1408940,1408,LANTUNG
1408941,1408,LAPE
1408942,1408,LENANGGUAR
1408943,1408,LOPOK
1408944,1408,LUNYUK
1408945,1408,MARONGE
1408946,1408,"MOYO HILIR"
1408947,1408,"MOYO HULU"
1408948,1408,"MOYO UTARA"
1408949,1408,"ORONG TELU"
1408950,1408,PLAMPANG
1408951,1408,RHEE
1408952,1408,ROPANG
1408953,1408,SUMBAWA
1408954,1408,TARANO
1408955,1408,"UNTER IWES"
1408956,1408,UTAN
1408957,1408,"BRANG ENE"
1408958,1408,"BRANG REA"
1408959,1408,JEREWEH
1408960,1408,MALUK
1408961,1408,"POTO TANO"
1408962,1408,SEKONGKANG
1408963,1408,SETELUK
1408964,1408,TALIWANG
1408965,1408,"ALOR BARAT DAYA"
1408966,1408,"ALOR BARAT LAUT"
1408967,1408,"ALOR SELATAN"
1408968,1408,"ALOR TENGAH UTARA"
1408969,1408,"ALOR TIMUR"
1408970,1408,"ALOR TIMUR LAUT"
1408971,1408,KABOLA
1408972,1408,LEMBUR
1408973,1408,MATARU
1408974,1408,PANTAR
1408975,1408,"PANTAR BARAT"
1408976,1408,"PANTAR BARAT LAUT"
1408977,1408,"PANTAR TENGAH"
1408978,1408,"PANTAR TIMUR"
1408979,1408,"PULAU PURA"
1408980,1408,PUREMAN
1408981,1408,"TELUK MUTIARA"
1408982,1408,"ATAMBUA BARAT"
1408983,1408,"ATAMBUA SELATAN"
1408984,1408,"KAKULUK MESAK"
1408985,1408,"KOTA ATAMBUA"
1408986,1408,LAMAKNEN
1408987,1408,"LAMAKNEN SELATAN"
1408988,1408,LASIOLAT
1408989,1408,"NANAET DUABESI"
1408990,1408,RAIHAT
1408991,1408,RAIMANUK
1408992,1408,"TASIFETO BARAT"
1408993,1408,TASIFETOTIMUR
1408994,1408,DETUKELI
1408995,1408,DETUSOKO
1408996,1408,ENDE
1408997,1408,"ENDE SELATAN"
1408998,1408,"ENDE TENGAH"
1408999,1408,"ENDE TIMUR"
1409000,1409,"ENDE UTARA"
1409001,1409,KELIMUTU
1409002,1409,"LEPEMBUSU KELISOKE"
1409003,1409,"LIO TIMUR"
1409004,1409,MAUKARO
1409005,1409,MAUROLE
1409006,1409,NANGAPANDA
1409007,1409,NDONA
1409008,1409,"NDONA TIMUR"
1409009,1409,NDORI
1409010,1409,"PULAU ENDE"
1409011,1409,WEWARIA
1409012,1409,WOLOJITA
1409013,1409,WOLOWARU
1409014,1409,ADONARA
1409015,1409,"ADONARA BARAT"
1409016,1409,"ADONARA TENGAH"
1409017,1409,"ADONARA TIMUR"
1409018,1409,"DEMON PAGONG"
1409019,1409,"ILE BOLENG"
1409020,1409,"ILE BURA"
1409021,1409,"ILE MANDIRI"
1409022,1409,KELUBAGOLIT
1409023,1409,LARANTUKA
1409024,1409,LEWOLEMA
1409025,1409,"SOLOR BARAT"
1409026,1409,"SOLOR SELATAN"
1409027,1409,"SOLOR TIMUR"
1409028,1409,"TANJUNG BUNGA"
1409029,1409,TITEHENA
1409030,1409,WITIHAMA
1409031,1409,"WOTAN ULUMANDO"
1409032,1409,WULANGGITANG
1409033,1409,ALAK
1409034,1409,"KELAPA LIMA"
1409035,1409,"KOTA LAMA"
1409036,1409,"KOTA RAJA"
1409037,1409,MAULAFA
1409038,1409,OEBOBO
1409039,1409,"AMABI OEFETO"
1409040,1409,"AMABI OEFETO TIMUR"
1409041,1409,AMARASI
1409042,1409,"AMARASI BARAT"
1409043,1409,"AMARASI SELATAN"
1409044,1409,"AMARASI TIMUR"
1409045,1409,"AMFOANG BARAT DAYA"
1409046,1409,"AMFOANG BARAT LAUT"
1409047,1409,"AMFOANG SELATAN"
1409048,1409,"AMFOANG TENGAH"
1409049,1409,"AMFOANG TIMUR"
1409050,1409,"AMFOANG UTARA"
1409051,1409,FATULEU
1409052,1409,"FATULEU BARAT"
1409053,1409,"FATULEU TENGAH"
1409054,1409,"KUPANG BARAT"
1409055,1409,"KUPANG TENGAH"
1409056,1409,"KUPANG TIMUR"
1409057,1409,NEKAMESE
1409058,1409,SEMAU
1409059,1409,"SEMAU SELATAN"
1409060,1409,SULAMU
1409061,1409,TAEBENU
1409062,1409,TAKARI
1409063,1409,ATADEI
1409064,1409,BUYASURI
1409065,1409,"ILE APE"
1409066,1409,"ILE APE TIMUR"
1409067,1409,LEBATUKAN
1409068,1409,"NAGA WUTUNG"
1409069,1409,NUBATUKAN
1409070,1409,OMESURI
1409071,1409,WULANDONI
1409072,1409,"BOTIN LEO BELE"
1409073,1409,"IO KUFEU"
1409074,1409,KOBALIMA
1409075,1409,"KOBALIMA TIMUR"
1409076,1409,"LAEN MANEN"
1409077,1409,"MALAKA BARAT"
1409078,1409,"MALAKA TENGAH"
1409079,1409,"MALAKA TIMUR"
1409080,1409,RINHAT
1409081,1409,SASITAMEAN
1409082,1409,WELIMAN
1409083,1409,WEWIKU
1409084,1409,CIBAL
1409085,1409,"CIBAL BARAT"
1409086,1409,"LANGKE REMBONG"
1409087,1409,LELAK
1409088,1409,"RAHONG UTARA"
1409089,1409,REOK
1409090,1409,"REOK BARAT"
1409091,1409,RUTENG
1409092,1409,"SATAR MESE"
1409093,1409,"SATAR MESE BARAT"
1409094,1409,"SATAR MESE UTARA"
1409095,1409,"WAE RII"
1409096,1409,BOLENG
1409097,1409,KOMODO
1409098,1409,KUWUS
1409099,1409,"KUWUS BARAT"
1409100,1409,LEMBOR
1409101,1409,"LEMBOR SELATAN"
1409102,1409,"MACANG PACAR"
1409103,1409,MBELILING
1409104,1409,NDOSO
1409105,1409,PACAR
1409106,1409,"SANO NGGOANG"
1409107,1409,WELAK
1409108,1409,BORONG
1409109,1409,ELAR
1409110,1409,"ELAR SELATAN"
1409111,1409,"KOTA KOMBA"
1409112,1409,"LAMBA LEDA"
1409113,1409,"POCO RANAKA"
1409114,1409,"POCO RANAKA TIMUR"
1409115,1409,"RANA MESE"
1409116,1409,"SAMBI RAMPAS"
1409117,1409,AESESA
1409118,1409,"AESESA SELATAN"
1409119,1409,BOAWAE
1409120,1409,"KEO TENGAH"
1409121,1409,MAUPONGGO
1409122,1409,NANGARORO
1409123,1409,WOLOWAE
1409124,1409,AIMERE
1409125,1409,BAJAWA
1409126,1409,"BAJAWA UTARA"
1409127,1409,GOLEWA
1409128,1409,"GOLEWA BARAT"
1409129,1409,"GOLEWA SELATAN"
1409130,1409,INERIE
1409131,1409,JEREBUU
1409132,1409,RIUNG
1409133,1409,"RIUNG BARAT"
1409134,1409,SOA
1409135,1409,WOLOMEZE
1409136,1409,"LANDU LEKO"
1409137,1409,LOBALAIN
1409138,1409,"NDAO NUSE"
1409139,1409,"PANTAI BARU"
1409140,1409,"ROTE  SELATAN"
1409141,1409,"ROTE BARAT"
1409142,1409,"ROTE BARAT DAYA"
1409143,1409,"ROTE BARAT LAUT"
1409144,1409,"ROTE TENGAH"
1409145,1409,"ROTE TIMUR"
1409146,1409,"HAWU MEHARA"
1409147,1409,RAIJUA
1409148,1409,"SABU BARAT"
1409149,1409,"SABU LIAE"
1409150,1409,"SABU TENGAH"
1409151,1409,"SABU TIMUR"
1409152,1409,ALOK
1409153,1409,"ALOK BARAT"
1409154,1409,"ALOK TIMUR"
1409155,1409,BOLA
1409156,1409,DORENG
1409157,1409,HEWOKLOANG
1409158,1409,KANGAE
1409159,1409,KEWAPANTE
1409160,1409,KOTING
1409161,1409,LELA
1409162,1409,MAGEPANDA
1409163,1409,MAPITARA
1409164,1409,MEGO
1409165,1409,NELLE
1409166,1409,NITA
1409167,1409,PAGA
1409168,1409,PALUE
1409169,1409,TALIBURA
1409170,1409,"TANA WAWO"
1409171,1409,WAIBLAMA
1409172,1409,WAIGETE
1409173,1409,"KOTA WAIKABUBAK"
1409174,1409,"LABOYA BARAT"
1409175,1409,LAMBOYA
1409176,1409,LOLI
1409177,1409,"TANA RIGHU"
1409178,1409,WANOKAKA
1409179,1409,KODI
1409180,1409,"KODI BALAGHAR"
1409181,1409,"KODI BANGEDO"
1409182,1409,"KODI UTARA"
1409183,1409,"KOTA TAMBOLAKA"
1409184,1409,LOURA
1409185,1409,"WEWEWA BARAT"
1409186,1409,"WEWEWA SELATAN"
1409187,1409,"WEWEWA TENGAH"
1409188,1409,"WEWEWA TIMUR"
1409189,1409,"WEWEWA UTARA"
1409190,1409,"KATIKU TANA"
1409191,1409,"KATIKU TANA SELATAN"
1409192,1409,MAMBORO
1409193,1409,"UMBU RATU NGGAY"
1409194,1409,"UMBU RATU NGGAY BARAT"
1409195,1409,HAHARU
1409196,1409,"KAHAUNGU ETI"
1409197,1409,"KAMBATA MAPAMBUHANG"
1409198,1409,KAMBERA
1409199,1409,KANATANG
1409200,1409,KARERA
1409201,1409,"KATALA HAMU LINGU"
1409202,1409,"KOTA WAINGAPU"
1409203,1409,LEWA
1409204,1409,"LEWA TIDAHU"
1409205,1409,MAHU
1409206,1409,"MATAWAI LA PAWU"
1409207,1409,"NGADU NGALA"
1409208,1409,"NGGAHA ORI ANGU"
1409209,1409,PABERIWAI
1409210,1409,"PAHUNGA LODU"
1409211,1409,PANDAWAI
1409212,1409,"PINU PAHAR"
1409213,1409,RINDI
1409214,1409,TABUNDUNG
1409215,1409,UMALULU
1409216,1409,"WULLA WAIJELU"
1409217,1409,"AMANATUN SELATAN"
1409218,1409,"AMANATUN UTARA"
1409219,1409,"AMANUBAN BARAT"
1409220,1409,"AMANUBAN SELATAN"
1409221,1409,"AMANUBAN TENGAH"
1409222,1409,"AMANUBAN TIMUR"
1409223,1409,BOKING
1409224,1409,FATUKOPA
1409225,1409,FATUMNASI
1409226,1409,FAUTMOLO
1409227,1409,KI'E
1409228,1409,"KOK BAUN"
1409229,1409,KOLBANO
1409230,1409,"KOT OLIN"
1409231,1409,"KOTA SOE"
1409232,1409,KUALIN
1409233,1409,KUANFATU
1409234,1409,KUATNANA
1409235,1409,"MOLLO BARAT"
1409236,1409,"MOLLO SELATAN"
1409237,1409,"MOLLO TENGAH"
1409238,1409,"MOLLO UTARA"
1409239,1409,NOEBANA
1409240,1409,NOEBEBA
1409241,1409,NUNBENA
1409242,1409,NUNKOLO
1409243,1409,OENINO
1409244,1409,POLEN
1409245,1409,SANTIAN
1409246,1409,TOBU
1409247,1409,TOIANAS
1409248,1409,"BIBOKI ANLEU"
1409249,1409,"BIBOKI FEOTLEU"
1409250,1409,"BIBOKI MOENLEU"
1409251,1409,"BIBOKI SELATAN"
1409252,1409,"BIBOKI TAN PAH"
1409253,1409,"BIBOKI UTARA"
1409254,1409,"BIKOMI NILULAT"
1409255,1409,"BIKOMI SELATAN"
1409256,1409,"BIKOMI TENGAH"
1409257,1409,"BIKOMI UTARA"
1409258,1409,INSANA
1409259,1409,"INSANA BARAT"
1409260,1409,"INSANA FAFINESU"
1409261,1409,"INSANA TENGAH"
1409262,1409,"INSANA UTARA"
1409263,1409,"KOTA KEFAMENANU"
1409264,1409,"MIOMAFFO TENGAH"
1409265,1409,"MIOMAFO BARAT"
1409266,1409,"MIOMAFO TIMUR"
1409267,1409,MUSI
1409268,1409,MUTIS
1409269,1409,NAIBENU
1409270,1409,NOEMUTI
1409271,1409,"NOEMUTI TIMUR"
1409272,1409,AGATS
1409273,1409,AKAT
1409274,1409,ATSJ
1409275,1409,AYIP
1409276,1409,BETCBAMU
1409277,1409,"DER KOUMUR"
1409278,1409,FAYIT
1409279,1409,JETSY
1409280,1409,JOERAT
1409281,1409,"KOLF BRAZA"
1409282,1409,KOPAY
1409283,1409,"PANTAI KASUARI"
1409284,1409,"PULAU TIGA"
1409285,1409,SAFAN
1409286,1409,"SAWA ERMA"
1409287,1409,SIRETS
1409288,1409,SUATOR
1409289,1409,SURU-SURU
1409290,1409,"UNIR SIRAU"
1409291,1409,"AIMANDO PADAIDO"
1409292,1409,ANDEY
1409293,1409,"BIAK BARAT"
1409294,1409,"BIAK KOTA"
1409295,1409,"BIAK TIMUR"
1409296,1409,"BIAK UTARA"
1409297,1409,BONDIFUAR
1409298,1409,BRUYADORI
1409299,1409,"NUMFOR BARAT"
1409300,1409,"NUMFOR TIMUR"
1409301,1409,ORIDEK
1409302,1409,ORKERI
1409303,1409,PADAIDO
1409304,1409,POIRU
1409305,1409,SAMOFA
1409306,1409,SWANDIWE
1409307,1409,WARSA
1409308,1409,YAWOSI
1409309,1409,YENDIDORI
1409310,1409,AMBATKWI
1409311,1409,ARIMOP
1409312,1409,BOMAKIA
1409313,1409,FIRIWAGE
1409314,1409,FOFI
1409315,1409,INIYANDIT
1409316,1409,JAIR
1409317,1409,KAWAGIT
1409318,1409,KI
1409319,1409,KOMBAY
1409320,1409,KOMBUT
1409321,1409,KOUH
1409322,1409,MANDOBO
1409323,1409,MANGGELUM
1409324,1409,MINDIPTANA
1409325,1409,NINATI
1409326,1409,SESNUK
1409327,1409,SUBUR
1409328,1409,WAROPKO
1409329,1409,YANIRUMA
1409330,1409,BOWOBADO
1409331,1409,KAPIRAYA
1409332,1409,TIGI
1409333,1409,"TIGI BARAT"
1409334,1409,"TIGI TIMUR"
1409335,1409,DOGIYAI
1409336,1409,KAMU
1409337,1409,"KAMU SELATAN"
1409338,1409,"KAMU TIMUR"
1409339,1409,"KAMU UTARA"
1409340,1409,MAPIA
1409341,1409,"MAPIA BARAT"
1409342,1409,"MAPIA TENGAH"
1409343,1409,PIYAIYE
1409344,1409,"SUKIKAI SELATAN"
1409345,1409,AGISIGA
1409346,1409,BIANDOGA
1409347,1409,HITADIPA
1409348,1409,HOMEYO
1409349,1409,SUGAPA
1409350,1409,TOMOSIGA
1409351,1409,UGIMBA
1409352,1409,WANDAI
1409353,1409,AIRU
1409354,1409,DEMTA
1409355,1409,DEPAPRE
1409356,1409,EBUNGFA
1409357,1409,"GRESI  SELATAN"
1409358,1409,KAUREH
1409359,1409,KEMTUK
1409360,1409,"KEMTUK GRESI"
1409361,1409,NAMBLUONG
1409362,1409,NIMBOKRANG
1409363,1409,NIMBORAN
1409364,1409,"RAVENI RARA"
1409365,1409,SENTANI
1409366,1409,"SENTANI BARAT"
1409367,1409,"SENTANI TIMUR"
1409368,1409,"UNURUM GUAY"
1409369,1409,WAIBU
1409370,1409,YAPSI
1409371,1409,YOKARI
1409372,1409,ASOLOGAIMA
1409373,1409,ASOLOKOBAL
1409374,1409,ASOTIPO
1409375,1409,BIPIRI
1409376,1409,BOLAKME
1409377,1409,BUGI
1409378,1409,HUBIKIAK
1409379,1409,HUBIKOSI
1409380,1409,IBELE
1409381,1409,"ITLAY HISAGE"
1409382,1409,KORAGI
1409383,1409,KURULU
1409384,1409,LIBAREK
1409385,1409,MAIMA
1409386,1409,MOLAGALOME
1409387,1409,MULIAMA
1409388,1409,MUSATFAK
1409389,1409,NAPUA
1409390,1409,PELEBAGA
1409391,1409,PIRAMID
1409392,1409,PISUGI
1409393,1409,POPUGOBA
1409394,1409,SIEPKOSI
1409395,1409,"SILO KARNO DOGA"
1409396,1409,TAELAREK
1409397,1409,TAGIME
1409398,1409,TAGINERI
1409399,1409,TRIKORA
1409400,1409,USILIMO
1409401,1409,WADANGKU
1409402,1409,WALAIK
1409403,1409,WALELAGAMA
1409404,1409,WAME
1409405,1409,WAMENA
1409406,1409,WELESI
1409407,1409,WESAPUT
1409408,1409,"WITA WAYA"
1409409,1409,WOLO
1409410,1409,WOUMA
1409411,1409,YALENGGA
1409412,1409,ARSO
1409413,1409,"ARSO BARAT"
1409414,1409,"ARSO TIMUR"
1409415,1409,KAISENAR
1409416,1409,MANNEM
1409417,1409,SENGGI
1409418,1409,SKANTO
1409419,1409,TOWE
1409420,1409,WARIS
1409421,1409,WEB
1409422,1409,YAFFI
1409423,1409,ANGKAISERA
1409424,1409,ANOTAUREI
1409425,1409,"KEPULAUAN AMBAI"
1409426,1409,KOSIWO
1409427,1409,POOM
1409428,1409,"PULAU KURUDU"
1409429,1409,"PULAU YERUI"
1409430,1409,RAIMBAWI
1409431,1409,"TELUK AMPIMOI"
1409432,1409,WINDESI
1409433,1409,WONAWA
1409434,1409,"YAPEN BARAT"
1409435,1409,"YAPEN SELATAN"
